b.ONp1062,5000.0,49498.0,19.7992,5000.0,0.0,4118.0,14649.0,2.9298,0.8236,3.8977229845969195,5.155736676669352E-5,0.10915227968734864,0.17505746982191897,LABELS,0.0311895,0.285539878265,0.0025654175,0.319294795765,0.705299,0.799289913365,0.7043814348,2.208970348165,0.0
b.ONp1071,5000.0,50418.0,20.1672,5000.0,0.0,4141.0,15054.0,3.0108,0.8282,3.8731464692938586,5.189269952449823E-5,0.10792094113598727,0.17453603853936464,LABELS,0.040054,0.202473292473,0.0031713542,0.245698646673,0.66349,0.74762366567,0.6688335712,2.07994723687,0.0
b.ONp1072,5000.0,50678.0,20.2712,5000.0,0.0,4278.0,15752.0,3.1504,0.8556,3.8556830566113223,5.21162399197334E-5,0.11109517708321089,0.19149262314240112,LABELS,0.0253721,0.243906889614,0.0016606798,0.270939669414,0.672469,0.762145229558,0.6738391878,2.108453417358,0.0
b.ONp1081,5000.0,49582.0,19.8328,5000.0,0.0,4172.0,14285.0,2.857,0.8344,3.888735827165433,5.1667238389448825E-5,0.10700802029544251,0.1810111928149114,LABELS,0.028571,0.22218515341,0.0046951521,0.25545130551,0.641701,0.743179850694,0.6362362816,2.021117132294,0.0
b.ONp1082,5000.0,50458.0,20.1832,5000.0,0.0,4269.0,15916.0,3.1832,0.8538,3.8688799359871973,5.192801855416338E-5,0.11458410825832059,0.19655944037254705,LABELS,0.0255612,0.270920028789,0.0016217641,0.298102992889,0.670694,0.789495107739,0.6372428906,2.097431998339,0.0
b-avg-40.ONp5021,5000.0,201182.0,80.4728,5000.0,0.0,5000.0,214469.0,42.8938,1.0,2.7899741548309662,7.17067419029851E-5,0.1603859491073051,0.16486223466183683,LABELS,0.942438,0.978275586177,0.9005720252,2.8212856113769997,0.970955,0.976533279173,0.9802961685,2.927784447673,0.0
b-avg-40.ONp5022,5000.0,200838.0,80.3352,5000.0,0.0,5000.0,202272.0,40.4544,1.0,2.789974794958992,7.170656533658646E-5,0.15171655454488858,0.15499101176454463,LABELS,0.951656,0.981897561025,0.928397355,2.861950916025,0.959581,0.9751366383,0.9583304682,2.8930481065,0.0
b-avg-40.ONp5031,5000.0,200706.0,80.2824,5000.0,0.0,5000.0,163236.0,32.6472,1.0,2.774321344268854,7.21124133125845E-5,0.12256954838477149,0.12617377579129724,LABELS,0.881464,0.94469877807,0.8039574751,2.6301202531700003,0.917887,0.948631769677,0.9171441854,2.7836629550770002,0.0
b-avg-40.ONp5032,5000.0,201362.0,80.5448,5000.0,0.0,5000.0,169103.0,33.8206,1.0,2.773915023004601,7.212305336662765E-5,0.12610526582682496,0.12952359622751264,LABELS,0.919143,0.96346901606,0.8712026881,2.75381470416,0.952563,0.964550082466,0.9491636618,2.866276744266,0.0
b-avg-40.ONp5041,5000.0,200180.0,80.072,5000.0,0.0,5000.0,139437.0,27.8874,1.0,2.766750550110022,7.231020664974628E-5,0.10522829764310408,0.10841756895582082,LABELS,0.869591,0.930934007969,0.7855780485,2.5861030564689997,0.866956,0.916929155009,0.8424894926,2.626374647609,0.0
b-avg-40.ONp5042,5000.0,200054.0,80.0216,5000.0,0.0,5000.0,133624.0,26.7248,1.0,2.7660632126425284,7.232856621200175E-5,0.10092520816491359,0.10388364030486766,LABELS,0.867449,0.933406018794,0.7894873584,2.5903423771939997,0.869208,0.917049726778,0.8304422995,2.616700026278,0.0
b-avg-40.ONp5051,5000.0,200454.0,80.1816,5000.0,0.0,5000.0,118571.0,23.7142,1.0,2.759326185237047,7.250594869871187E-5,0.08912707021187515,0.09223128252128752,LABELS,0.830989,0.914837848798,0.7431511985,2.4889780472979997,0.794363,0.870304912425,0.7409520974,2.4056200098250002,1.0
b-avg-40.ONp5052,5000.0,200116.0,80.0464,5000.0,0.0,5000.0,119806.0,23.9612,1.0,2.7605284256851372,7.24742284968241E-5,0.09038412839637064,0.09349676984017194,LABELS,0.803557,0.885400873618,0.7433825818,2.432340455418,0.802768,0.871710423253,0.7667399846,2.441218407853,0.0
b-avg-40.ONp5061,5000.0,199400.0,79.76,5000.0,0.0,5000.0,104243.0,20.8486,1.0,2.756416723344669,7.258362739327587E-5,0.07907368721279343,0.08229021409702156,LABELS,0.735905,0.834418392398,0.6788814203,2.249204812698,0.694052,0.798237770743,0.6413606697,2.133650440443,1.0
b-avg-40.ONp5062,5000.0,199910.0,79.964,5000.0,0.0,5000.0,105524.0,21.1048,1.0,2.7562474894978997,7.258846865001198E-5,0.07960650889805895,0.08271390059239449,LABELS,0.759241,0.857037206051,0.6818114747,2.298089680751,0.694218,0.807935408441,0.6458325833,2.147985991741,1.0
b-avg-40.ONp5071,5000.0,199212.0,79.6848,5000.0,0.0,5000.0,90849.0,18.1698,1.0,2.752514822964593,7.26884253020596E-5,0.06885862944175261,0.07209467169355759,LABELS,0.729432,0.827464494069,0.6570858483,2.213982342369,0.436187,0.611175057684,0.377790645,1.425152702684,1.0
b-avg-40.ONp5072,5000.0,199876.0,79.9504,5000.0,0.0,5000.0,91917.0,18.3834,1.0,2.751141348269654,7.272490804469845E-5,0.06920781620076945,0.07250503416406291,LABELS,0.664566,0.795032170968,0.620587603,2.080185773968,0.274417,0.512310077644,0.2544370957,1.0411641733440002,1.0
b-avg-40.ONp5081,5000.0,198662.0,79.4648,5000.0,0.0,5000.0,79721.0,15.9442,1.0,2.749717303460692,7.27638314176137E-5,0.060653239059425025,0.06389111201984023,LABELS,0.636159,0.768444730127,0.5916845167,1.996288246827,0.310326,0.54244308871,0.2885605444,1.14132963311,1.0
b-avg-40.ONp5082,5000.0,198278.0,79.3112,5000.0,0.0,5000.0,78364.0,15.6728,1.0,2.7508176835367073,7.273608140211171E-5,0.05974600855888791,0.06277087127292703,LABELS,0.62642,0.77291681009,0.5886644753,1.9880012853899998,0.248752,0.504558266815,0.2222181429,0.9755284097150001,1.0
s-avg-40.ONp5021,5000.0,200638.0,80.2552,5000.0,0.0,5000.0,290990.0,58.198,1.0,2.796470974194839,7.154032339296685E-5,0.21876359488301134,0.22511607106258802,LABELS,0.998928,0.999507757263,0.9955025022,2.9939382594630004,0.934691,0.954899569273,0.9372606355,2.826851204773,1.0
s-avg-40.ONp5022,5000.0,201318.0,80.5272,5000.0,0.0,5000.0,295211.0,59.0422,1.0,2.7949629125825166,7.157900302040545E-5,0.2203559950347105,0.22754499632458405,LABELS,0.999839,0.999949635845,0.9957547697,2.995543405545,0.874745,0.908904229009,0.8696340965,2.653283325509,1.0
s-avg-40.ONp5031,5000.0,200198.0,80.0792,5000.0,0.0,5000.0,218773.0,43.7546,1.0,2.782162352470494,7.190982994549753E-5,0.16503588540207692,0.17112586064397686,LABELS,0.978772,0.987115776217,0.9653740035,2.931261779717,0.692357,0.778046603236,0.6957405424,2.166144145636,1.0
s-avg-40.ONp5032,5000.0,200644.0,80.2576,5000.0,0.0,5000.0,219769.0,43.9538,1.0,2.780982276455291,7.193998689140377E-5,0.1651207061371006,0.17114315851400816,LABELS,0.940433,0.964590942904,0.9329431018,2.837967044704,0.780602,0.842783963835,0.7671574605,2.390543424335,1.0
s-avg-40.ONp5041,5000.0,200394.0,80.1576,5000.0,0.0,5000.0,170077.0,34.0154,1.0,2.7721058611722342,7.217246977807144E-5,0.12783358291353167,0.13296906501268055,LABELS,0.907507,0.941473842208,0.8971630167,2.746143858908,0.706359,0.79413823947,0.7048127366,2.20530997607,1.0
s-avg-40.ONp5042,5000.0,201286.0,80.5144,5000.0,0.0,5000.0,173436.0,34.6872,1.0,2.7712656131226243,7.219418114843537E-5,0.12924867753782943,0.13369043044997117,LABELS,0.922985,0.948390890617,0.904545483,2.775921373617,0.841215,0.895414854503,0.8294052843,2.566035138803,1.0
s-avg-40.ONp5051,5000.0,198920.0,79.568,5000.0,0.0,5000.0,137162.0,27.4324,1.0,2.76867949589918,7.226460910893217E-5,0.10427694466012923,0.10940614948470392,LABELS,0.821539,0.884017752987,0.8098968359,2.515453588887,0.645554,0.752443668634,0.6480993181,2.046096986734,1.0
s-avg-40.ONp5052,5000.0,198758.0,79.5032,5000.0,0.0,5000.0,136709.0,27.3418,1.0,2.7691191838367675,7.225276131195973E-5,0.1041256270039563,0.10879339428860503,LABELS,0.801287,0.863471415714,0.7923614561,2.457119871814,0.658804,0.761822353442,0.6661053374,2.086731690842,1.0
s-avg-40.ONp5061,5000.0,197844.0,79.1376,5000.0,0.0,5000.0,112801.0,22.5602,1.0,2.7655491098219644,7.234869383453618E-5,0.08640693578035061,0.09130841455407834,LABELS,0.732683,0.830660476232,0.728170743,2.291514219232,0.329012,0.538920939833,0.3307626702,1.198695610033,1.0
s-avg-40.ONp5062,5000.0,197784.0,79.1136,5000.0,0.0,5000.0,112703.0,22.5406,1.0,2.7653696339267855,7.235441402498954E-5,0.08627214731553026,0.09142444257447155,LABELS,0.736282,0.828080742622,0.7335914391,2.297954181722,0.391946,0.581726377163,0.3785759629,1.3522483400629999,1.0
s-avg-40.ONp5071,5000.0,196586.0,78.6344,5000.0,0.0,5000.0,93996.0,18.7992,1.0,2.763004920984197,7.241841542566773E-5,0.07260191090182104,0.07754044645308009,LABELS,0.631413,0.761727508623,0.6431407912,2.036281299823,0.269516,0.516166125898,0.2832102844,1.068892410298,1.0
s-avg-40.ONp5072,5000.0,195576.0,78.2304,5000.0,0.0,5000.0,92889.0,18.5778,1.0,2.7654206041208242,7.235716452106635E-5,0.0723353831218218,0.07785055691142863,LABELS,0.664046,0.784414837093,0.6574273345,2.105888171593,0.286136,0.521818022526,0.2999046486,1.107858671126,1.0
s-avg-40.ONp5081,5000.0,194722.0,77.8888,5000.0,0.0,5000.0,79000.0,15.8,1.0,2.7631120624124823,7.242028597845315E-5,0.061849794251570514,0.06680755549703421,LABELS,0.565257,0.726000338921,0.5839608965,1.8752182354210003,0.25215,0.503734024092,0.2637629624,1.019646986492,1.0
s-avg-40.ONp5082,5000.0,195792.0,78.3168,5000.0,0.0,5000.0,79504.0,15.9008,1.0,2.760508901780356,7.24863815994667E-5,0.06172582947188899,0.06594789008373678,LABELS,0.574174,0.730483526616,0.5838225264,1.888480053016,0.244404,0.496570333671,0.2612552873,1.0022296209710002,1.0
